Time,Country Code,AG.LND.FRST.K2,AG.PRD.LVSK.XD,EG.ELC.RNWX.KH,EG.FEC.RNEW.ZS,EG.USE.ELEC.KH.PC,EG.USE.PCAP.KG.OE,EN.ATM.CO2E.PC,NY.GDP.PCAP.KD,NY.GDP.PCAP.KD.ZG,SP.POP.GROW,SP.POP.TOTL,SP.URB.GROW,SP.URB.TOTL,SP.URB.TOTL.IN.ZS
1993,GEO,27547.9,103.7,0,26.02,1936.8369611696,1548.32338987192,3.27700515159537,1065.71601757424,-29.8412900600166,0.76855845063073,4911100,0.329551199262866,2667710,54.32
1993,GHA,96015.65,52.91,0,81.3,325.229473637156,356.998258733535,0.162013906459004,907.196429548078,2.31698312468637,2.44550905017119,16643633,4.3763619252584,6431766,38.644
1993,GIB,0,NaN,0,0,3687.58758020503,3419.31558374511,NaN,NaN,NaN,0.639996265465746,27118,0.639996265465746,27118,100
1993,GIN,71719,27.97,NaN,86.2,NaN,NaN,0.154014342975977,557.425462766764,1.85526527916244,3.08278482668984,7046097,4.08815196042617,2035617,28.89
1993,GMB,3974.61,72.45,NaN,63.27,NaN,NaN,0.177350341390848,652.938357922039,-0.616792228486204,3.58633069089488,1168309,6.18312183146385,485853,41.586
1993,GNB,22079.95,60.77,NaN,88.04,NaN,NaN,0.175252493231677,669.440125460806,-1.17112724667609,3.25629287604445,1056761,4.34463503112454,355442,33.635
1993,GNQ,26740.79,84.31,NaN,81.27,NaN,NaN,1.87318832222299,494.523729301215,6.99898666173794,3.70100091442781,520236,6.45385211375712,196608,37.792
1993,GRC,33890.546,113,48000000,8,3459.42297700426,2090.7623645907,7.46537302774316,15461.5498278134,-2.17715066843554,0.588261919240559,10460415,0.756746028999608,7518737,71.878
1993,GRD,177,72.78,NaN,8.1,NaN,NaN,1.26550067043152,4919.81394698991,-3.04599773275173,1.11509769566787,102173,1.82515456167443,34723,33.985
1993,GRL,2.2,NaN,NaN,5.3,NaN,NaN,NaN,24303.8988982889,-4.85588178273935,-0.180995524523942,55200,0.0720363814861869,44438,80.503
1993,GTM,46096,32.56,368000000,69.79,246.766828532496,487.016295905295,0.522745293224054,2854.12740451555,1.3098623565804,2.55062347651691,9790619,3.32593027976084,4208693,42.987
1993,GUM,240,NaN,NaN,0.44,NaN,NaN,NaN,NaN,NaN,1.64041445954445,145541,1.91431462880134,133273,91.571
1993,GUY,185907.71,40.74,NaN,43.11,NaN,NaN,1.45478587077701,2949.56975126431,7.85790106934657,0.29366313666619,747189,-0.00958691797299684,219038,29.315
1993,HKG,NaN,86.58,0,0.19,4698.69513641756,1784.39349262837,NaN,24621.6449976198,4.39250870980197,1.71777073417072,5901000,1.73877112891049,5901000,100
1993,HND,69249.27,49.74,0,66.73,335.465406403423,465.482265177399,0.527703093467684,1711.75683134315,3.54957434469235,2.80543025160191,5496841,3.99261850114297,2305540,41.943
1993,HRV,18605,80.07,19000000,29.83,2218.25498868266,1680.34891270726,3.37716008149614,NaN,NaN,0.537147004460399,4600463,0.981999236529849,2383868,51.818
1993,HTI,3822.39,65.55,0,89.4,28.9956084585499,212.88208180301,0.0945420191289338,1385.35714538172,-7.23075537430773,1.92642979077471,7345940,3.82392751339811,2305891,31.39
1993,HUN,18460.81,123.17,39000000,5.05,2995.98658868534,2481.44841194174,5.63671449245153,7326.16050730217,-0.462665221571399,-0.114035594392761,10357523,-0.306338219509526,6780138,65.461
1993,IDN,1133655,54.27,1094000000,56.06,211.868023354268,617.933490422236,0.965317194667514,1706.95236467312,4.73077166718316,1.67182800963408,191737287,4.99489208309661,64822542,33.808
1993,IMN,34.6,NaN,NaN,0,NaN,NaN,NaN,28719.5549412653,2.01524392967521,0.571563849914989,70710,0.589131572823731,36602,51.764
1993,IND,650339,38.44,99000000,51.49,320.914971418235,364.928679967077,0.70313616671063,560.798568361164,2.6274658625137,2.04783736093956,926351297,2.84132486628544,242620668,26.191
1993,INX,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 
1993,IRL,5122.56,88.27,15000000,2.11,4185.09722864187,2813.7104646445,8.85103184583004,24639.0371400531,2.18059096188799,0.499840487112985,3576261,0.881361140868251,2056779,57.512
1993,IRN,91509.4,57.06,0,1.53,1112.88631008094,1457.71037042157,3.96163160402327,3602.81510456304,-2.10321166220956,0.643706109370984,59755430,2.13462742981298,34968280,58.519
1993,IRQ,8082,85.13,0,0.41,1302.45838761539,1599.14583564169,4.6415238783865,1995.72863119385,24.1443197821503,4.83166684816588,19295818,4.5644976711272,13343444,69.152
1993,ISL,208.98,70.11,256000000,54.66,16737.131481657,8249.53644895251,7.52166082093089,NaN,NaN,1.01681192843817,263725,1.20895494826828,240747,91.287
1993,ISR,1383,50.14,0,5.89,4618.89374643604,2634.6740163467,7.69903060254704,NaN,NaN,2.6580917791605,5261000,2.7695452221672,4769938,90.666
1993,ITA,78236,109.53,3798000000,4.77,4303.64531166439,2611.99043754026,6.98425447250758,27851.1213575016,-0.913401721941298,0.061135853002924,56831821,0.150993200701863,37964793,66.802
1993,JAM,5211.96,68.61,127000000,14.31,1541.6447409622,1200.01773033783,3.38629119558596,5123.46215856181,8.32749766584355,1.00081838536713,2459062,1.48064299233501,1232875,50.136
1993,JOR,975,52.82,1000000,2.51,1052.81004102549,923.964100919608,2.99423984587901,3454.80581218886,-0.867695452831214,5.26071964383574,4075759,6.69771044828698,3125292,76.68
1993,JPN,249278,99.28,11369000000,4.24,7077.36183098479,3655.96684264073,8.87283243477077,29232.4397928178,-0.781376228136594,0.32416759914373,124829000,0.499248523479854,97049554,77.746
1993,KAZ,31606.491,131.57,0,1.34,4527.8972681951,4006.14144523497,13.3844081610327,4453.56412253743,-8.87615441133441,-0.356023622657981,16380672,-0.518417264586595,9171866,55.992
1993,KEN,38893.35,54.4,492000000,79.96,130.868866088029,452.096126982577,0.235953848147219,1210.27252939084,-2.55603342831536,2.94184248128658,25391830,4.67395998078956,4480388,17.645
1993,KGZ,11497.658,90.36,0,16.2,1914.22941528107,856.894414063365,2.23187282750681,784.578290922345,-15.4836607817261,0.028786218243318,4516700,-0.74023315658894,1667475,36.918
1993,KHM,109376.53,73.58,NaN,NaN,NaN,NaN,0.135206251738899,563.770282079607,NaN,5.26462795865572,10243550,7.41579546734326,1699098,16.587
1993,KIR,11.8,51.56,NaN,59.26,NaN,NaN,0.366656973436334,1414.90614629945,-0.650626477690821,1.51855855176381,79093,2.31257183241877,28346,35.839
1993,KNA,110,208.12,NaN,38.62,NaN,NaN,2.90732743021208,10780.9816686835,5.39242239764113,1.32854395561965,41447,0.774344081583323,14131,34.093
1993,KOR,65285,61.36,3000000,0.73,3091.37119561228,2814.18823120312,7.41276518947054,11422.5146522022,5.79728551709316,1.01582143742509,44194628,2.09804804302675,33872973,76.645
1993,KWT,38.7,14.62,0,0.06,11542.9853444966,7437.86000018142,18.5908099985184,29651.9977149125,31.3155927702271,2.01651287020796,1653645,2.03080124505722,1620837,98.016
1993,LAO,177176,51.06,NaN,86.72,NaN,NaN,0.130251661581253,680.929903406131,3.10520342457494,2.68639560805134,4685296,4.87511411088368,772605,16.49
1993,LBN,1392.44,61.29,0,5.44,1038.02350269561,919.233706120987,2.70407217353323,4995.11878216116,8.63699318121469,1.94049003899507,3818796,2.34412504247034,3213784,84.157
1993,LBR,84344.6,54.96,NaN,87.65,NaN,NaN,0.197287472494703,NaN,NaN,3.83021241897833,2132771,-1.79592929513517,1109233,52.009
1993,LBY,2170,78.12,0,2.7,1892.20170870215,2574.20224995985,6.73071549427169,NaN,NaN,2.22817537397987,4544970,2.29935908708344,3448996,75.886
1993,LCA,211.92,85.04,NaN,33.79,NaN,NaN,1.69655775766345,8526.53657055541,-0.889046679909328,1.47452801235717,148595,0.785244297551683,43341,29.167
1993,LIE,65.6,NaN,NaN,56.07,NaN,NaN,7.16494802079168,NaN,2.83379600703624,1.44650383461611,30012,0.924815598278199,4997,16.651
1993,LKA,22951.57,56.77,0,74.19,183.556120460611,339.826612394941,0.285617138172711,1487.92491428177,5.69374413439456,1.13487036996504,17825611,1.05375271592097,3295777,18.489
1993,LSO,345.2,71.63,NaN,50.99,NaN,NaN,0.818996562144984,606.806629520103,2.02910114417227,1.44078924292089,1885478,5.31692096640647,296077,15.703
1993,LTU,19675,139.33,0,8.89,2494.42447522995,2472.21741736099,4.27796784511433,NaN,NaN,-0.474107542700159,3682613,-0.563105877586486,2482228,67.404
1993,LUX,NaN,NaN,15000000,1.99,12632.2410214479,9266.94257500472,29.2981948550223,73116.1946629406,2.81122130846956,1.34238702924688,397475,1.74521902180951,325361,81.857
1993,LVA,31934,169.95,0,25.38,2048.14905843662,2058.6496260665,4.58680445833285,NaN,NaN,-1.97193209570356,2563290,-2.04893205299193,1763518,68.799
1993,MAC,NaN,72.02,NaN,0.55,NaN,NaN,NaN,34094.6990701576,2.8811743707849,2.21552001555703,380712,2.24378276079928,380206,99.867
1993,MAF,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.727500549123089,29247,NaN,NaN, 
1993,MAR,54916.65,46.73,0,17.64,407.528611573619,341.019492670472,0.991096253515114,1668.37475585938,-2.31126209414523,1.58613440097231,25806777,3.03019472619681,13050229,50.569
1993,MCO,0,NaN,NaN,NaN,NaN,NaN,NaN,105160.121708507,-1.64850488601665,0.744123269256896,31024,0.744123269256896,31024,100
1993,MDA,3311,178.63,0,2.39,3214.65152310209,2049.44875600751,5.85383907648773,NaN,NaN,-0.0270232209761006,2974817,-0.228995050621355,1382725,46.481
1993,MDG,134946.16,84.68,NaN,87.04,NaN,NaN,0.0765524074315865,482.641782713321,-1.01134026894414,3.094667743784,13020100,5.37785948269424,3287705,25.251
1993,MDV,8.2,98.94,NaN,3.82,NaN,NaN,0.824096483556713,NaN,NaN,2.76688282990268,245845,2.51807822197757,63057,25.649
1993,MEX,699285.6,57.4,8221000000,13.3,1342.51684857087,1536.49057322401,3.46996986570342,7950.5329903421,1.100049103225,1.92882635968047,86648447,2.46609486972192,62905040,72.598
1993,MHL,94,NaN,NaN,19,NaN,NaN,1.73667865315463,3234.57216410592,3.99414934717102,1.91633253186116,48944,2.42604983818163,32334,66.063
1993,MKD,9256.65,92.19,0,14.85,2597.03449308501,1388.63724796471,4.32657132855892,2962.97823069468,-6.49016312548845,-1.05258466620153,1996893,-0.159757048032555,1183978,59.291
1993,MLI,132960,80.13,NaN,86.56,NaN,NaN,0.0543599070531667,492.820719347345,1.04569397296066,2.08262983645748,9506510,3.87738876250629,2340883,24.624
1993,MLT,3.5,123.69,0,0,3716.59107802687,2289.02151313734,7.55787647990348,11168.4615563787,3.44243624645073,0.998755132026019,371308,1.12246015526511,336862,90.723
1993,MMR,379133.69,10.16,0,89.25,52.0001985244579,257.020995971552,0.115190131439176,207.488609926598,6.34709684573083,1.32608171995173,41788302,2.01142477845493,10768428,25.769
1993,MNE,NaN,NaN,NaN,NaN,NaN,NaN,2.12009767277972,NaN,NaN,0.271440061763539,610170,2.338718594005,312816,51.267
1993,MNG,143255.7,60.41,0,2.67,1095.8851012042,1375.86964957664,5.22068562412815,1352.36819456567,-4.61112300889523,1.50073653904303,2270311,1.41994105736534,1291716,56.896
1993,MNP,331.15,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,-0.374703798252124,47948,-0.415665837024957,42974,89.627
1993,MOZ,427210,39.92,0,91.82,51.245036165058,428.435391905565,0.0907046291020842,219.290235133476,7.56718296533465,2.7791184726152,14206254,4.68160522896894,3761674,26.479
1993,MRT,4597.2,49.38,NaN,46.06,NaN,NaN,0.40892884602318,1377.22998273391,1.63611545058015,4.0847344287677,2237064,3.76946014374673,871381,38.952
1993,MUS,413.28,44.7,170000000,38.78,820.139715356843,678.841488863414,1.33874139536749,4297.40909221881,3.84362800083515,1.18554061440712,1097374,0.903402080082734,477687,43.53
1993,MWI,33757,20.62,NaN,81.33,NaN,NaN,0.0863293248773817,363.878939328505,8.17527867117114,1.39221230120606,10257233,4.13695255627684,1288103,12.558
1993,MYS,203403.55,48.16,0,6.78,1568.70757005339,1685.89486541183,3.83433620766992,5135.02333908617,6.875763589896,2.78577768971806,19050077,5.25438106808942,10117305,53.109
1993,NAM,85561.442,96.67,0,38.07,1108.73115852471,527.076486554151,0.936924191666104,2957.04655596829,-4.71806294927012,3.24084628891261,1509834,4.94471211674354,435179,28.823
1993,NCL,8331.46,84.8,NaN,5.79,NaN,NaN,NaN,NaN,-2.02954780000046,2.57882227419684,184496,2.81602954900358,110705,60.004
1993,NER,17599.3,75.98,NaN,92.03,NaN,NaN,0.0620365670779689,427.845764486043,-2.79321110329985,3.15410250429525,9193078,3.67432109991117,1435039,15.61
1993,NGA,260361.75,55.24,0,86.33,100.811998272156,715.34223659314,0.839084503290742,1533.18399524675,-4.5071492575469,2.55576762430514,102775465,4.18854760644223,32047445,31.182
1993,NIC,60993.2,32.13,506000000,67.65,287.406534886757,480.032977745986,0.485719253078795,1157.14949707576,-2.58274755631598,2.2229761685025,4526689,2.73815349824712,2440202,53.907
1993,NLD,3495.81,94.76,1015000000,1.19,5494.11237191937,4510.5821521104,10.4730769069783,32088.7065995431,0.554249624223331,0.696991330125143,15290368,1.93813794907786,10871452,71.1
1993,NOR,121263,93.14,250000000,61.09,23967.1186697746,5459.62340830489,7.52056300674097,53938.0213173081,2.23483632242664,0.5952293301816,4311991,1.13873370063833,3150384,73.061
1993,NPL,57046.28,51.29,0,93.55,37.0520853106397,295.473453003732,0.0662893780088068,446.293524286047,1.08981596043157,2.69367175707009,21267359,6.95355542439466,2126523,9.999
1993,NRU,0,94.48,NaN,0,NaN,NaN,11.1969489536476,NaN,NaN,0.953089995314746,10226,0.953089995314746,10226,100
1993,NZL,95157.21,63.77,2909000000,27.27,8909.35557919489,3967.87133979061,6.7074351939981,26150.3483308415,5.18531005234715,1.14023110662887,3572200,1.31748158276591,3045443,85.254
1993,OMN,30,36.73,0,0,2445.61912245375,2863.71863458483,7.32464616471706,17265.5024151856,1.60847539089542,4.27173505207488,2071868,6.54526548520631,1471938,71.044
1993,PAK,48441.31,41.85,0,54.15,311.43014090822,392.178443042849,0.587428024244222,912.896705678266,-0.812757164202793,2.55855603034947,125546615,3.3661760320439,39332499,31.329
1993,PAN,45578.22,51.75,42000000,39.88,966.826832915372,716.748117640697,1.45549432617232,6083.96584700876,3.30752011135398,2.05812086545799,2607499,3.56981729503983,1472090,56.456
1993,PER,761033.27,35.52,109000000,37.08,515.057445639984,421.614006568545,0.927167194255717,2711.69095756328,3.15501369379665,2.00446004559178,23513882,2.56532304317976,16480645,70.089
1993,PHL,76379.45,44.18,5667000000,43.91,338.073203070409,453.20683868173,0.719968356311875,1655.84268183623,-0.199032508767814,2.35765827898432,66083321,2.17592858132073,30880736,46.73
1993,PLW,385.79,NaN,NaN,0,NaN,NaN,12.0940170940171,NaN,NaN,2.32223874299347,16380,2.83756668295736,11581,70.704
1993,PNG,363631.659,60.51,NaN,71.25,NaN,NaN,0.515543430543659,2532.80436279852,13.9346966606869,3.67719965352654,4291588,2.4114076271082,619920,14.445
1993,POL,89351,85.4,61000000,6.13,2977.71210039944,2624.64884280888,8.94445673959726,5008.34908886395,3.47468275954095,0.254450913938076,38461408,0.327764888717411,23616843,61.404
1993,PRI,3529.76,174.56,NaN,0.8,NaN,NaN,NaN,20515.5525650555,3.76693625696807,0.842176258032361,3615497,1.01037409552337,3377742,93.424
1993,PRK,67748.28,68.91,0,8,881.457999137189,1170.66201711963,4.19874287518354,NaN,NaN,1.54135344270226,21773017,1.79155837989749,12808195,58.826
1993,PRT,33636,92.84,917000000,24.37,2803.20231216773,1786.45194148329,4.5955136519756,15088.4139631035,-2.16302061239932,0.122316595483017,9964675,1.45474504705145,4961312,49.789
1993,PRY,247795.97,57,28000000,72.62,650.220851661643,747.8645534337,0.642378075610745,4125.54753798032,2.32500942073072,2.51999511470782,4386202,3.82260870653001,2230121,50.844
1993,PSE,90.8,NaN,NaN,21.26,NaN,NaN,NaN,NaN,NaN,4.47788423489973,2262676,5.20420976592028,1566383,69.227
1993,PYF,1456.66,73.93,NaN,7.21,NaN,NaN,NaN,23241.0906745793,-3.10350872457869,1.84651168768406,223714,1.42170537619799,127794,57.124
1993,QAT,0,59.3,0,0.05,10696.6284737296,16120.9918504817,34.1835359568431,NaN,NaN,3.0813001198281,486041,3.5495294623029,457865,94.203
1993,ROU,63695,123.27,1000000,7.2,2272.12422814287,2003.71567717833,5.17020394248983,4124.89800312827,1.66711860968309,-0.136109142211483,22763280,-0.418652306560022,12309016,54.074
1993,RUS,8090454.8,119.69,60000000,4.04,5726.4515926869,5059.864624912,12.6650949037523,5798.91455078125,-8.6196861844154,-0.0534820276606834,148458777,-0.0589331401142587,108940535,73.381
1993,RWA,3080,32.57,NaN,81.33,NaN,NaN,0.0614884234016552,325.839715116079,-10.9862108443338,3.18151530970022,7904740,18.2826810054243,578074,7.313
1993,SAU,9770,42.47,0,0.02,4723.00922855237,4474.77564319335,11.3889582926273,18786.9858276576,-4.48707410372636,3.21773399392479,17846461,3.64711843788624,13953434,78.186
1993,SDN,302040.65,NaN,0,85.63,57.3020627704843,464.560907603311,0.144870443420056,1481.4794921875,2.85912504529036,1.74407304866166,22163251,4.98332635546168,7120388,32.127
1993,SEN,91681.6,49.81,45000000,55.09,104.800177538089,216.306468415801,0.305689551617503,983.912589372618,-1.38554159384555,2.74627496579219,8196551,3.10549879356155,3222966,39.321
1993,SGP,154.829,202.82,245000000,0.52,5499.97268725153,5487.60891524326,10.9142950096741,27139.9524278985,8.67530488824424,2.5298067473268,3313471,2.5298067473268,3313471,100
1993,SLB,25427.17,80.41,NaN,56.11,NaN,NaN,0.500725812373265,2099.9515844015,1.0129286106468,2.91423799736402,354086,4.30522023582851,50500,14.262
1993,SLE,30675.19,54.98,NaN,92.97,NaN,NaN,0.0762392249532031,465.007500867029,1.51324221473132,-0.136718078396713,4295689,0.557770562088841,1458601,33.955
1993,SLV,7053.8,63.54,380000000,59.34,426.745790746809,529.653149616577,0.696733982870143,2588.19881726462,4.33785170282306,1.40894113586898,5630987,3.5755328804749,2895285,51.417
1993,SMR,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.55455421737784,24181,2.04201355879536,21966,90.839
1993,SOM,80522.5,78.65,NaN,89.4,NaN,NaN,0.0971373394077903,NaN,NaN,2.95201018141555,6620729,4.10481107441169,2033292,30.711
1993,SRB,NaN,NaN,0,19.24,3479.53393727513,1714.97811426405,5.60967370180199,NaN,NaN,0.689223724061183,7699307,1.12569448998221,3942353,51.204
1993,SSD,NaN,NaN,NaN,NaN,NaN,NaN,0.0499197998793186,NaN,NaN,1.22712587246739,5018172,5.90420536094772,784140,15.626
1993,STP,585.42,60.65,NaN,54.45,NaN,NaN,0.350283191087672,NaN,NaN,1.99667823800349,128182,4.05729286897558,59883,46.717
1993,SUR,153666.02,103,NaN,NaN,NaN,NaN,4.87794500621486,6083.20251862076,-7.33042894055443,0.677996078537718,422375,0.790292792100977,278463,65.928
1993,SVK,19021.59,225.9,0,4.1,4570.4424441417,3334.79434511263,8.32250922717103,6755.5989457269,1.51309194811478,0.381719886651125,5325305,0.275894654077814,3017265,56.659
1993,SVN,12015,109.72,0,12.36,4950.93249842098,2715.3899141758,6.80618914259148,NaN,NaN,-0.23830047754197,1991746,-0.186877377953782,1007206,50.569
1993,SWE,280930,104.14,2220000000,34.39,15506.8020972727,5334.16649834761,6.48098923664123,32474.4299146671,-2.63280845177026,0.580838814302139,8718561,0.766603465611578,7281393,83.516
1993,SWZ,4647.82,100.18,NaN,62.17,NaN,NaN,0.856782362176976,2109.7875679317,0.0472684006284254,3.011593411951,953451,4.97176210326185,204363,21.434
1993,SXM,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1.51345340664368,31823,1.51345340664368,31823,100
1993,SYC,337,153.06,NaN,3.11,NaN,NaN,2.60612016110058,10134.8817243057,5.09056268455059,2.08375833946223,72253,2.23087045805675,35718,49.435
1993,SYR,3900.8,58.6,0,2.2,688.701978125235,809.891660375296,2.65067895096867,1118.17503501678,3.16599611904773,2.85223211959541,13537060,3.27284479124824,6708290,49.555
1993,TCA,105.2,NaN,NaN,0.52,NaN,NaN,NaN,NaN,NaN,5.16620599490265,13704,6.60965193315931,10663,77.81
1993,TCD,66169,29.58,NaN,89.47,NaN,NaN,0.0635673388872691,383.259144535452,-17.6098650133063,2.27994585581428,6448280,3.09137874845571,1380448,21.408
1993,TGO,13337.012,50.11,0,91.5,69.1448982834411,322.637941620129,0.155232748593073,540.887852508343,-14.5165235816492,-0.679986067077104,4078392,0.747290819646431,1217318,29.848
1993,THA,192521,75.41,1000000,26.39,1018.32796484885,886.288914502717,2.13534209536742,3166.70418495998,6.68355817787238,1.45940132061581,57776082,2.0322909494615,17294692,29.934
1993,TJK,4086,28.9,0,43.95,2513.72641883967,567.370946128637,0.903720762824062,683.585450765275,-17.3006237571932,1.08314623535537,5717806,-0.751657701318318,1713741,29.972
1993,TKM,41270,35.61,0,0,2052.23704751695,2603.17141809729,6.68998521218603,2684.6523861659,-1.15170973052385,2.64725469399483,4031698,2.45778273753863,1806967,44.819
1993,TLS,9589,92.58,NaN,0,NaN,NaN,0,NaN,NaN,1.45345725121398,795179,2.96030861265595,173882,21.867
1993,TON,89.5,88.54,NaN,1.43,NaN,NaN,0.867406424637157,2904.64203380293,3.49615423658661,0.233456876278729,99492,0.370992387354138,22684,22.8
1993,TTO,2404.37,59.39,28000000,1.34,2706.39131852727,4838.27804886342,8.28641070067868,6634.79812721388,-1.3194611101251,0.65687996036891,1293974,0.992088821717727,707467,54.674
1993,TUN,6511.388,50.56,0,13.87,684.959507853976,590.681609901023,1.85162968342038,2244.42580547007,0.20192951011866,1.96447058600616,8977173,3.29866323396464,5418801,60.362
1993,TUR,198929.41,45.13,134000000,23.55,1102.69462403035,992.880935090626,2.71536369514609,5739.24365764851,5.78373133006001,1.75002372184567,57296008,2.63344947892496,34982078,61.055
1993,TUV,10,63.55,NaN,0,NaN,NaN,0.798570978249448,2512.06614833078,3.55291139920635,0.537324160615003,9517,1.47169690806929,4107,43.156
1993,TZA,562740.1,49.07,0,94.11,47.7361055353615,362.983765825142,0.067297722292273,515.794494628906,-1.94556127609631,3.16992864511183,28469017,4.85005106878107,5655940,19.867
1993,UGA,34517.14,46.71,NaN,96.95,NaN,NaN,0.0418189259823712,394.802609831334,4.64736495224902,3.45516304809416,19462958,6.32289644223705,2361441,12.133
1993,UKR,93448,157.87,0,0.89,3953.28023426959,3728.58372684901,9.56923256776647,2184.36694335938,-14.247354808286,0.0552096446867263,52179200,0.113544230543332,34894318,66.874
1993,URY,9693,70.34,59000000,42.68,1457.55635616586,793.762238917543,1.41565515786726,9342.52085571636,2.07446817135018,0.569602672227992,3171747,0.918224023359487,2852669,89.94
1993,USA,3027758,75.59,72278000000,4.28,12261.5237824091,7709.49658932206,19.2183314801919,40108.0080371193,1.40570856500528,1.31867999977741,259919000,1.83118227604993,198806845,76.488
1993,UZB,26729.974,43.54,0,1.62,2018.22987877131,2146.18311913226,5.22253668763103,1263.35692235187,-4.49515541505822,2.27245841546414,21942000,3.38191281404071,9386788,42.78
1993,VCT,278.4,100.79,NaN,12.28,NaN,NaN,0.958449582383538,4177.40059240082,3.88463611207916,0.351785518159082,113621,1.1912067308757,48474,42.663
1993,VEN,511635,74.86,0,13.23,2677.91102441421,2034.48033024594,5.07214211155247,NaN,-1.95839043762922,2.25283066491932,21172100,2.65197716719889,18070811,85.352
1993,VGB,36.98,NaN,NaN,1.22,NaN,NaN,NaN,NaN,NaN,2.27425721121898,16855,2.94472013263011,6720,39.872
1993,VIR,233.19,NaN,NaN,0.51,NaN,NaN,NaN,NaN,NaN,0.81586961582738,106578,1.43111740382668,95290,89.409
1993,VNM,100984.02,25.93,0,70.62,113.829856958918,288.128081208934,0.340631140333654,787.6098526971,5.9657404364435,1.96885940402398,71176405,3.76637741867062,15222498,21.387
1993,VUT,4423,104.87,NaN,40.28,NaN,NaN,0.391884243423481,2537.92750793853,-1.72548947526032,2.4733062998753,162548,3.95891375521733,31817,19.574
1993,WLD,42001089.883,NaN,143970000000,17.2098891651351,2136.79605806558,1610.09039136444,3.87498525023737,6825.26892202212,0.263566313853644,1.58055105624292,5556623321,2.41335664379602,2449329147,44.0952783203448
1993,WSM,1746.84,97.67,NaN,59.25,NaN,NaN,0.656504942752769,2537.36777306333,3.15049061945223,0.916289338813238,171362,1.3346924056278,36581,21.347
1993,XKX,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.69365095308983,1965000,NaN,NaN, 
1993,YEM,5490,36.56,0,1.48,124.232329935982,192.945218279606,0.57060803185365,1908.89460139486,0.155848610355761,3.76823475623043,14988047,6.35485300297976,3392694,22.636
1993,ZAF,180328.9,55.59,0,18.59,3749.70840983656,2232.49774723083,5.79525808551305,4269.70016355266,-0.586806136417181,1.81454621703216,42525440,2.72109466573998,22760041,53.521
1993,ZMB,473046,45.01,0,85.14,775.125660189795,687.960113733459,0.30400498517879,867.713034379999,4.25895718135669,2.40546251224113,8270917,1.17235971210571,3146422,38.042
1993,ZWE,186884.7,67.08,0,64.41,757.578705090673,901.895966231517,1.58181840751361,1498.64985382503,-0.384681176282456,1.43139224361787,10794918,2.86701025715868,3339948,30.94
1994, The BHS,5098.6,45.58,NaN,0,NaN,NaN,6.2912206587142,27522.5868593555,1.10240621746254,2.00398006965598,293997,2.27919290180888,237373,80.74
1994,ABW,4.2,NaN,NaN,0.18,NaN,NaN,NaN,28027.5156353729,4.80035199531828,3.19602914606154,74710,2.36303027897868,36740,49.177
1994,AFG,12084.4,79.06,NaN,30.14,NaN,NaN,0.0966377461048794,NaN,NaN,9.86426206628341,15455555,10.2830849918572,3328199,21.534
1994,AGO,786411.12,51.04,0,72.22,50.8095695218649,472.397961347734,0.839266378156461,1451.33812526466,-1.85062104574317,3.1984325378482,13462031,6.72259796919591,5788673,43
1994,ALB,7810,70.83,0,51.43,596.407959255952,441.249295409311,0.649938145666954,1305.00106402508,8.96976165855091,-0.613880506929603,3207536,0.843725669639771,1230218,38.354
1994,AND,160,NaN,NaN,14.36,NaN,NaN,6.6632370529351,28144.3743981951,-0.771998475101711,3.13022153642647,61037,2.8962902488577,57308,93.89
1994,ARE,2707.72,32.04,0,0.12,9274.27111098898,11186.5382237366,30.3902407188591,59458.0444793366,2.0429573649774,4.64639135932791,2329024,4.45924005805946,1827515,78.467
1994,ARG,344736,82.07,120000000,9.97,1572.83418311901,1544.76057894447,3.24482839246807,10397.3792874496,4.42012078486435,1.34702378575008,34488696,1.58377374866076,30336257,87.96
1994,ARM,3338.94,51.7,0,17.76,1017.57321977299,408.616263446239,0.802637924447041,855.081041706631,8.01292054439229,-2.44881921637014,3373713,-2.8610611954839,2237851,66.332
1994,ASM,179.34,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,2.15353086725101,52288,3.14332943320346,44176,84.485
1994,ATG,98.46,250.24,NaN,0,NaN,NaN,3.3575858778626,12853.283788342,4.70769226256652,1.86302470544504,67072,0.780317392566542,23029,34.334
1994,AUS,1330549.6,84.39,687000000,8.26,8837.00445278945,5103.9479557628,15.7309147953876,38345.8761177348,2.98429779522998,0.963092494678111,17805468,0.811493536319338,15139633,85.028
1994,AUT,38006.58,93.2,1188000000,25.72,6205.80490360652,3234.49298510934,7.34467405852584,32962.8174189767,2.0087619437808,0.384869546678302,7936118,-0.0570296951622662,4910076,61.87
1994,AZE,9617.32,38.68,0,1.52,1961.94325055453,1947.80735991996,4.41191066997519,1264.52741314043,-20.7755585486808,1.34847501163452,7596550,0.76179404113421,3989328,52.515
